Order ID;Order Date;Customer ID;Product ID;Sales;Quantity;Discount;Profit;Market
IN-2014-21087;07/03/2014;PO-19195;FUR-CH-10000351;263.66;5;0.10;79.01;APAC
EG-2013-8830;28/11/2013;EB-3705;TEC-MOT-10001342;143.22;1;0.00;7.14;Africa
ES-2014-4859567;30/09/2014;RR-19525;OFF-SU-10000906;285.84;6;0.00;140.04;EU
IN-2011-18385;24/05/2011;RO-19780;OFF-PA-10003906;82.44;6;0.00;37.08;APAC
CA-2014-167640;07/03/2014;FC-14245;TEC-PH-10001336;206.38;2;0.20;23.22;US
MX-2013-143119;08/03/2013;TS-21085;OFF-SU-10001080;181.26;9;0.00;75.96;LATAM
MX-2012-163279;01/06/2012;RD-19930;TEC-AC-10004241;96.88;2;0.00;9.68;LATAM
IT-2012-4297670;10/09/2012;AS-10135;FUR-BO-10004053;723.72;4;0.50;-217.20;EU
ES-2011-4479011;06/12/2011;BT-11680;OFF-BI-10000880;120.42;9;0.00;45.63;EU
IN-2014-74224;04/06/2014;CM-12115;OFF-SU-10001535;209.34;6;0.00;33.48;APAC
ID-2011-38832;15/01/2011;MC-18100;OFF-AR-10000989;149.97;4;0.27;-49.35;APAC
GH-2012-190;28/08/2012;RA-9945;FUR-SAU-10004137;194.58;1;0.00;71.97;Africa
EG-2014-6740;07/10/2014;GH-4485;OFF-TEN-10000360;267.48;12;0.00;128.16;Africa
MO-2014-2280;11/04/2014;PW-9030;OFF-IBI-10003191;191.70;6;0.00;70.92;Africa
MX-2013-135664;08/12/2013;BH-11710;OFF-ST-10001326;182.30;5;0.00;47.30;LATAM
MX-2013-140795;10/07/2013;RC-19825;TEC-AC-10000763;90.10;2;0.40;-7.54;LATAM
MX-2014-137323;09/06/2014;PP-18955;FUR-CH-10001675;188.40;3;0.00;37.68;LATAM
CA-2014-162173;27/10/2014;OT-18730;FUR-TA-10001520;356.85;5;0.00;60.66;US
MO-2011-8160;23/11/2011;KT-6465;OFF-HOO-10003338;583.02;6;0.00;215.64;Africa
ES-2013-2979822;15/06/2013;PW-19030;TEC-MA-10002864;136.89;3;0.10;-12.24;EU
IT-2014-3219372;08/11/2014;MJ-17740;TEC-CO-10002423;239.60;2;0.15;33.80;EU
IT-2011-1044550;15/02/2011;GZ-14470;FUR-TA-10000115;272.67;3;0.70;-499.98;EU
IN-2014-78802;07/05/2014;TC-21475;TEC-AC-10000332;346.59;9;0.47;-104.85;APAC
ID-2011-38832;15/01/2011;MC-18100;OFF-AR-10000251;51.38;3;0.27;-0.01;APAC
SA-2011-8320;23/06/2011;JD-6150;TEC-EPS-10002958;117.03;1;0.00;28.08;EMEA
CG-2012-3820;24/07/2012;TS-11085;OFF-GRE-10001059;118.80;4;0.00;49.80;Africa
MX-2012-140704;07/05/2012;DA-13450;FUR-BO-10004459;540.29;6;0.20;-6.79;LATAM
IN-2013-76835;12/08/2013;RA-19285;TEC-MA-10000697;163.50;1;0.00;37.59;APAC
CA-2011-144666;09/11/2011;JP-15520;OFF-ST-10001321;92.52;6;0.00;24.98;US
SF-2014-5410;29/01/2014;AC-450;FUR-HON-10001015;330.27;1;0.00;46.23;Africa
MX-2014-125570;19/08/2014;BD-11500;OFF-PA-10001178;170.46;9;0.00;73.26;LATAM
ES-2014-5830221;22/03/2014;TG-21310;OFF-EN-10003271;105.45;5;0.00;32.55;EU
IT-2014-5792533;06/08/2014;SC-20845;OFF-AP-10001510;502.58;2;0.10;-55.84;EU
IN-2012-35717;15/11/2012;CC-12670;OFF-FA-10002247;124.38;9;0.17;16.38;APAC
MX-2013-148453;20/12/2013;CR-12730;TEC-CO-10004981;159.68;2;0.00;70.08;LATAM
MX-2013-166674;12/06/2013;LC-16870;FUR-BO-10001498;274.74;1;0.00;101.64;LATAM
MX-2011-149587;13/09/2011;BS-11755;OFF-ST-10002510;270.96;2;0.00;13.52;LATAM
ES-2013-5802089;16/12/2013;DP-13000;OFF-PA-10002524;76.71;3;0.10;27.21;EU
ES-2011-5540627;26/05/2011;CS-11860;OFF-AR-10000091;159.19;8;0.10;13.99;EU
ES-2012-5016521;29/08/2012;DO-13435;OFF-ST-10001974;254.88;3;0.40;-97.74;EU
ES-2014-3937023;28/11/2014;KB-16240;FUR-FU-10003219;114.87;1;0.00;16.08;EU
IN-2012-73216;12/12/2012;BW-11110;OFF-SU-10001535;244.23;7;0.00;39.06;APAC
IN-2014-48121;18/02/2014;CM-12160;TEC-MA-10004613;127.89;2;0.25;28.95;APAC
IN-2013-80048;24/05/2013;NC-18625;FUR-BO-10001254;287.94;2;0.00;0.00;APAC
CA-2014-121503;04/07/2014;FH-14275;OFF-PA-10001878;273.90;7;0.20;92.44;US
CA-2014-151981;07/08/2014;GM-14455;OFF-AR-10000380;227.88;6;0.00;68.36;US
US-2013-151260;12/12/2013;SC-20695;OFF-AP-10002892;73.54;4;0.20;9.19;US
CM-2012-4180;06/01/2012;PF-9225;OFF-ELD-10000124;96.00;2;0.00;31.68;Africa
MX-2011-103184;29/06/2011;AG-10270;TEC-PH-10002816;185.92;2;0.00;59.48;LATAM
ES-2012-3876991;20/11/2012;MO-17950;TEC-CO-10003807;248.58;2;0.00;84.48;EU
ES-2014-3380674;14/01/2014;EM-13825;FUR-BO-10002318;371.95;1;0.10;33.04;EU
IN-2012-24209;24/12/2012;AR-10570;FUR-CH-10001913;176.43;1;0.00;22.92;APAC
IN-2012-85389;08/05/2012;TA-21385;FUR-BO-10003383;398.52;2;0.00;115.56;APAC
CA-2014-122035;21/07/2014;EM-13825;FUR-CH-10003833;182.94;3;0.00;27.44;US
EG-2013-1750;26/11/2013;EH-4125;FUR-DAN-10002167;364.92;1;0.00;83.91;Africa
US-2012-105753;31/07/2012;SL-20155;FUR-CH-10004151;130.52;5;0.60;-179.48;LATAM
MX-2014-166541;02/10/2014;PO-18850;TEC-AC-10003367;540.82;7;0.00;237.86;LATAM
ES-2014-4506815;04/06/2014;AR-10825;OFF-ST-10004367;333.07;6;0.10;73.87;EU
US-2013-100720;17/07/2013;CK-12205;TEC-PH-10001425;143.98;3;0.40;-28.80;US
US-2013-144547;11/11/2013;MS-17770;TEC-AC-10004901;279.94;7;0.20;48.99;US
US-2014-160465;22/07/2014;SW-20350;TEC-PH-10004522;210.56;6;0.40;-52.64;US
ID-2014-56549;31/07/2014;SW-20275;TEC-CO-10003819;287.28;2;0.40;-191.52;APAC
CA-2014-117870;28/01/2014;JH-15820;TEC-PH-10003931;107.98;3;0.40;-27.00;US
US-2012-149629;17/07/2012;MP-17965;FUR-BO-10004709;231.92;5;0.20;5.80;US
UP-2014-2040;23/07/2014;JM-5865;OFF-CAR-10002942;58.32;2;0.00;16.86;EMEA
LH-2012-3950;10/03/2012;RP-9855;OFF-ROG-10000191;252.83;4;0.70;-379.33;EMEA
MX-2012-122329;24/09/2012;BF-11215;TEC-PH-10002102;202.56;4;0.00;95.20;LATAM
ES-2011-5743387;06/07/2011;CG-12520;OFF-ST-10001025;108.48;2;0.00;41.22;EU
ID-2013-11462;27/02/2013;MK-17905;FUR-CH-10001203;152.06;2;0.10;-10.18;APAC
TU-2014-2480;23/05/2014;RB-9360;OFF-SME-10002740;158.76;2;0.60;-59.58;EMEA
IN-2014-72985;23/12/2014;TS-21340;TEC-AC-10003861;162.54;2;0.00;17.82;APAC
IN-2012-48366;28/10/2012;DP-13165;FUR-BO-10004529;168.03;1;0.00;20.16;APAC
IN-2011-54680;14/09/2011;HD-14785;OFF-BI-10001032;88.56;3;0.40;-10.35;APAC
ID-2014-86733;27/11/2014;EJ-14155;FUR-CH-10002228;240.34;4;0.40;-136.22;APAC
MX-2012-115602;10/07/2012;BF-11005;TEC-PH-10003182;128.74;4;0.40;17.14;LATAM
MX-2013-111668;24/09/2013;ML-17395;FUR-CH-10001492;368.35;2;0.40;18.39;LATAM
IT-2011-5521557;21/07/2011;DL-12865;OFF-BI-10004446;127.73;5;0.50;-53.78;EU
IN-2013-59020;11/11/2013;AS-10225;TEC-PH-10001321;419.31;3;0.00;88.02;APAC
ID-2011-50655;09/12/2011;JP-15520;FUR-FU-10004619;214.65;12;0.25;48.33;APAC
MX-2011-112795;20/06/2011;RB-19465;TEC-MA-10002710;358.16;2;0.00;128.92;LATAM
ES-2011-1749151;13/06/2011;LC-16870;OFF-BI-10000972;271.08;9;0.00;51.30;EU
ES-2014-4720491;22/11/2014;RH-19555;OFF-PA-10004468;140.54;5;0.10;48.29;EU
ES-2011-4606457;12/08/2011;RD-19810;OFF-AR-10001002;99.84;2;0.00;32.94;EU
ES-2014-5886915;09/08/2014;BE-11410;OFF-AP-10000802;306.78;1;0.00;82.83;EU
ID-2013-45524;03/10/2013;TH-21550;TEC-CO-10002150;381.96;2;0.00;190.98;APAC
EG-2013-5090;27/07/2013;SC-10095;FUR-ADV-10001440;360.24;8;0.00;75.60;Africa
GH-2012-2460;20/08/2012;BT-1305;OFF-TEN-10000894;139.50;6;0.00;29.16;Africa
AO-2012-3210;27/09/2012;JE-5745;TEC-SHA-10001103;239.04;1;0.00;31.05;Africa
MX-2014-117569;17/09/2014;NC-18415;OFF-ST-10003459;255.84;3;0.00;46.02;LATAM
IT-2014-5162314;12/03/2014;DN-13690;TEC-CO-10000967;449.91;3;0.50;-90.00;EU
ID-2012-40743;12/07/2012;GZ-14470;TEC-CO-10003102;474.44;2;0.10;-52.72;APAC
NI-2013-3780;27/09/2013;TD-10995;FUR-SAF-10000508;116.94;1;0.70;-261.18;Africa
US-2014-117044;27/10/2014;BH-11710;TEC-PH-10002251;212.21;4;0.40;-74.35;LATAM
ES-2014-5861616;29/12/2014;PG-18895;FUR-FU-10001692;189.36;4;0.00;60.48;EU
ES-2014-3352897;23/12/2014;CW-11905;OFF-ST-10004996;341.52;7;0.10;41.64;EU
ID-2012-38503;15/03/2012;EM-13960;TEC-MA-10004424;282.07;4;0.17;-3.41;APAC
CA-2011-166863;20/06/2011;SC-20020;TEC-PH-10000369;201.58;2;0.20;20.16;US
SG-2014-1600;24/02/2014;JM-5655;FUR-HON-10001776;90.30;2;0.00;29.76;Africa
IZ-2014-7340;17/03/2014;PA-9060;FUR-BUS-10004121;145.89;1;0.00;21.87;EMEA
MX-2013-143455;20/04/2013;AG-10675;FUR-CH-10004746;930.00;3;0.00;455.70;LATAM
ES-2012-5016521;29/08/2012;DO-13435;TEC-AC-10002289;284.25;5;0.00;48.30;EU
IN-2013-62828;30/01/2013;AB-10150;FUR-FU-10003939;207.60;5;0.20;41.40;APAC
MX-2011-150854;31/10/2011;ST-20530;OFF-ST-10002632;131.76;4;0.00;9.20;LATAM
CA-2014-152310;13/08/2014;DK-12895;OFF-PA-10003134;192.16;4;0.00;92.24;US
MX-2012-120376;25/05/2012;NS-18505;FUR-CH-10003982;194.78;2;0.20;53.54;LATAM
IT-2013-2603297;11/05/2013;TP-21565;TEC-PH-10002597;273.30;4;0.50;-224.22;EU
IN-2014-52293;01/10/2014;SV-20785;TEC-AC-10001348;247.32;1;0.00;2.46;APAC
ID-2014-15025;20/08/2014;CC-12430;TEC-PH-10000720;418.62;3;0.17;105.87;APAC
CA-2012-163965;20/11/2012;SS-20875;FUR-BO-10001337;290.35;3;0.20;-36.29;US
EG-2013-8100;26/09/2013;PS-9045;TEC-SAM-10003891;292.80;4;0.00;14.64;Africa
KZ-2013-7130;31/10/2013;SC-10695;FUR-DAN-10002846;103.12;2;0.70;-147.86;EMEA
RS-2012-3560;13/02/2012;BP-1050;TEC-KON-10001507;350.58;2;0.00;98.16;EMEA
MX-2014-140613;10/07/2014;PS-18970;TEC-AC-10004429;278.90;5;0.00;128.20;LATAM
ES-2013-3109023;27/09/2013;ES-14020;OFF-ST-10000695;189.62;1;0.10;31.58;EU
CA-2011-156349;26/05/2011;ML-17395;TEC-PH-10000441;201.58;2;0.20;20.16;US
MX-2012-128755;26/12/2012;KF-16285;TEC-AC-10000203;683.60;4;0.00;328.08;LATAM
MX-2014-128531;30/11/2014;MC-17575;OFF-FA-10002286;95.42;12;0.20;34.46;LATAM
ES-2012-2209297;23/05/2012;RB-19570;OFF-AR-10001190;323.46;6;0.00;74.34;EU
IT-2011-5027623;26/07/2011;SF-20200;TEC-PH-10000641;194.47;4;0.40;-58.37;EU
ES-2012-5024975;03/12/2012;NG-18430;OFF-EN-10003780;150.48;8;0.00;25.44;EU
IN-2012-15830;25/09/2012;DO-13645;OFF-PA-10004815;105.48;4;0.00;31.56;APAC
IN-2011-44593;14/04/2011;LR-16915;OFF-ST-10003243;105.60;4;0.00;39.00;APAC
TU-2013-5040;14/06/2013;RB-9705;FUR-BEV-10003414;198.40;1;0.60;-59.54;EMEA
MX-2014-114727;06/10/2014;SS-20140;TEC-CO-10003160;755.09;5;0.40;-419.31;LATAM
IT-2013-3005581;23/04/2013;AJ-10780;OFF-ST-10000952;191.21;3;0.50;-187.43;EU
CA-2011-106810;14/05/2011;AJ-10795;FUR-FU-10004306;310.88;2;0.20;23.32;US
US-2013-130855;08/01/2013;PG-18895;TEC-AC-10001756;86.04;3;0.00;36.96;LATAM
ES-2014-5091205;19/08/2014;DL-13315;OFF-BI-10003705;345.24;7;0.00;37.80;EU
UP-2013-7360;24/10/2013;RF-9840;OFF-BOS-10001348;128.52;4;0.00;64.20;EMEA
IR-2011-9150;20/01/2011;IM-5070;FUR-OFF-10002395;140.91;1;0.00;57.75;EMEA
MX-2014-139654;27/11/2014;SV-20815;OFF-SU-10003665;83.60;5;0.00;35.90;LATAM
MX-2011-129567;21/12/2011;BG-11035;FUR-BO-10001721;84.34;1;0.00;37.10;LATAM
ES-2013-3078948;10/10/2013;SH-20395;TEC-CO-10002857;289.07;2;0.15;115.61;EU
US-2014-134075;04/08/2014;LR-16915;FUR-CH-10003883;187.94;2;0.20;-18.82;LATAM
ID-2014-74119;30/09/2014;DH-13675;OFF-BI-10002919;138.57;11;0.15;14.49;APAC
IN-2013-59748;14/06/2013;TR-21325;OFF-EN-10001491;278.64;6;0.00;55.62;APAC
CA-2013-114601;27/08/2013;AA-10480;TEC-AC-10003911;479.97;3;0.00;163.19;US
UP-2014-1400;26/09/2014;IM-5070;TEC-CAN-10004166;288.36;2;0.00;14.40;EMEA
MX-2012-126928;13/03/2012;TN-21040;TEC-MA-10004956;344.64;3;0.00;165.42;LATAM
ES-2012-2943937;26/09/2012;CS-12505;FUR-FU-10003986;87.60;2;0.00;27.12;EU
IT-2011-2396037;27/12/2011;CM-12190;OFF-ST-10002622;811.94;7;0.10;-27.22;EU
IN-2012-79411;19/07/2012;GH-14665;FUR-FU-10000541;466.96;7;0.40;-109.07;APAC
IN-2013-63542;01/07/2013;MH-17290;OFF-PA-10000579;183.75;7;0.00;64.26;APAC
IN-2012-36655;30/05/2012;AP-10915;TEC-PH-10002104;381.59;3;0.10;80.54;APAC
MX-2012-133172;01/06/2012;BF-11005;OFF-ST-10000619;210.11;2;0.20;36.75;LATAM
IT-2012-2166139;08/11/2012;IG-15085;OFF-AR-10001672;146.61;3;0.00;42.48;EU
IN-2014-59426;11/02/2014;CC-12550;OFF-BI-10004685;68.18;5;0.10;15.83;APAC
US-2013-130092;25/04/2013;LD-16855;FUR-CH-10001044;240.91;6;0.40;-144.65;LATAM
MX-2013-133256;04/06/2013;RD-19480;FUR-BO-10003438;411.40;5;0.00;86.30;LATAM
PL-2013-7840;07/11/2013;DK-3375;OFF-ROG-10001418;243.00;4;0.00;119.04;EMEA
RO-2013-9750;03/06/2013;NG-8355;TEC-CAN-10002337;148.59;1;0.00;28.23;EMEA
MX-2012-133718;03/09/2012;CR-12730;TEC-PH-10003215;178.78;6;0.40;29.74;LATAM
ES-2014-2397033;10/03/2014;MJ-17740;TEC-CO-10001342;359.85;1;0.00;147.51;EU
ES-2011-3995423;30/12/2011;RD-19480;OFF-PA-10002524;85.23;3;0.00;35.73;EU
IZ-2013-2720;25/12/2013;GM-4500;OFF-SAN-10003393;96.66;2;0.00;3.84;EMEA
IR-2013-9270;17/12/2013;MM-8055;TEC-HEW-10001558;142.47;1;0.00;44.16;EMEA
IT-2013-5753206;07/08/2013;TP-21415;OFF-SU-10003115;199.26;9;0.00;11.88;EU
ES-2014-2179863;11/10/2014;LE-16810;TEC-CO-10004558;215.73;2;0.15;-22.89;EU
ID-2014-25497;16/06/2014;LH-17020;OFF-EN-10004941;91.67;7;0.50;-42.32;APAC
CA-2013-169943;20/05/2013;BN-11515;OFF-AP-10001563;242.90;5;0.00;70.44;US
AU-2012-7410;16/07/2012;LA-6780;OFF-TEN-10003089;266.40;2;0.00;47.94;EMEA
US-2012-164546;04/07/2012;EM-13810;TEC-PH-10002816;223.10;3;0.20;33.44;LATAM
ES-2014-2411166;04/09/2014;BG-11035;OFF-PA-10003416;293.76;9;0.00;61.56;EU
ES-2013-5345443;09/10/2013;AG-10330;FUR-BO-10003881;394.20;2;0.00;145.80;EU
ES-2014-4430801;19/05/2014;AB-10060;OFF-AR-10000079;148.68;6;0.00;47.52;EU
IN-2014-24384;22/04/2014;RB-19360;OFF-AR-10001043;99.96;7;0.00;25.83;APAC
MX-2014-136280;30/06/2014;VG-21790;FUR-FU-10000885;59.28;4;0.00;11.20;LATAM
IN-2011-67028;08/03/2011;DK-13150;TEC-PH-10003713;954.23;2;0.25;38.14;APAC
MX-2011-115014;03/11/2011;DN-13690;OFF-ST-10001051;391.20;12;0.00;97.68;LATAM
ES-2014-4134792;11/09/2014;AZ-10750;TEC-AC-10001636;192.60;5;0.00;32.70;EU
ES-2011-4182812;04/05/2011;TZ-21580;OFF-AR-10003829;187.68;8;0.00;63.60;EU
ES-2013-4065837;21/11/2013;JH-16180;OFF-LA-10003278;79.59;7;0.00;28.56;EU
ES-2012-1762599;05/07/2012;MB-17305;OFF-AR-10003012;164.64;7;0.00;3.15;EU
CA-2011-116932;21/07/2011;ME-18010;FUR-TA-10004175;272.85;1;0.20;27.28;US
SU-2014-3450;07/11/2014;EB-4170;FUR-DEF-10003315;195.72;4;0.00;17.52;Africa
SF-2014-2490;14/03/2014;MR-7545;TEC-MEM-10000582;58.80;2;0.00;12.30;Africa
ES-2011-3979558;12/03/2011;HK-14890;OFF-ST-10002706;272.76;2;0.00;57.24;EU
IN-2011-79663;25/08/2011;SC-20680;TEC-CO-10000663;1341.63;5;0.10;-44.82;APAC
UP-2012-8290;08/11/2012;CT-1995;TEC-HEW-10003531;263.67;1;0.00;65.91;EMEA
ES-2012-2404634;27/10/2012;FH-14365;OFF-PA-10001795;118.95;5;0.00;11.85;EU
CA-2012-135685;16/11/2012;MP-18175;FUR-FU-10001185;185.58;6;0.00;76.09;US
SF-2013-490;11/06/2013;KL-6645;TEC-SAN-10004027;224.82;2;0.00;29.22;Africa
ES-2013-4550309;07/06/2013;BN-11515;TEC-AC-10004704;277.92;6;0.00;41.58;EU
IR-2011-6390;06/09/2011;AR-510;TEC-CAN-10002363;318.03;1;0.00;73.14;EMEA
UP-2012-5960;15/11/2012;HG-4845;TEC-HEW-10000930;148.32;1;0.00;66.72;EMEA
ID-2013-49248;07/05/2013;CM-11830;OFF-ST-10003017;56.37;4;0.17;-1.47;APAC
CA-2014-156237;15/09/2014;PS-18760;FUR-CH-10002372;113.37;2;0.30;-29.15;US
MX-2013-102036;20/09/2013;RE-19450;TEC-CO-10001221;382.21;3;0.00;41.35;LATAM
ES-2012-5923089;01/07/2012;CB-12535;TEC-PH-10004879;379.80;5;0.00;83.55;EU
ES-2011-2210233;18/05/2011;DP-13390;OFF-AR-10000110;509.52;11;0.00;132.33;EU
ES-2012-5600285;04/09/2012;BD-11620;FUR-FU-10004422;206.40;4;0.00;99.00;EU
IT-2011-3270900;30/11/2011;AW-10840;FUR-CH-10000745;87.03;3;0.50;-45.27;EU
ID-2012-61071;22/08/2012;TG-21640;FUR-CH-10003760;259.61;6;0.25;72.59;APAC
CA-2013-129868;27/12/2013;MC-18130;TEC-PH-10002275;302.38;2;0.20;30.24;US
NI-2012-6350;08/12/2012;DG-3300;OFF-STI-10000305;86.56;6;0.70;-176.06;Africa
MX-2014-116330;26/11/2014;GH-14665;OFF-ST-10002463;64.00;2;0.00;19.20;LATAM
US-2014-119515;20/11/2014;DC-12850;TEC-PH-10000788;98.10;3;0.40;-1.68;LATAM
ES-2013-5251413;25/11/2013;TB-21175;OFF-ST-10002539;260.42;5;0.10;46.22;EU
ES-2014-1274177;19/06/2014;BF-11170;TEC-MA-10004693;340.83;7;0.00;112.35;EU
CA-2012-168004;04/10/2012;DJ-13420;FUR-CH-10001482;392.94;3;0.00;43.22;US
EZ-2012-2340;24/11/2012;SF-10200;FUR-NOV-10002791;166.71;1;0.00;63.33;EMEA
ES-2014-3914489;23/05/2014;SP-20650;OFF-ST-10001050;242.10;5;0.00;65.25;EU
IN-2013-62723;15/09/2013;SJ-20500;FUR-CH-10004387;110.88;2;0.00;16.62;APAC
US-2011-117135;21/06/2011;NP-18325;TEC-PH-10002033;284.82;1;0.00;74.05;US
CA-2012-130974;27/11/2012;MA-17560;OFF-PA-10003823;154.90;5;0.00;69.71;US
TZ-2013-8210;24/01/2013;MG-7695;TEC-KON-10000302;76.14;1;0.10;21.15;Africa
MX-2012-156776;14/11/2012;NC-18625;FUR-CH-10003354;288.19;3;0.20;32.41;LATAM
US-2011-120740;15/04/2011;PS-18970;OFF-AP-10000240;106.96;2;0.00;31.02;US
KE-2013-1340;13/02/2013;JL-5505;TEC-LOG-10002018;202.38;2;0.00;4.02;Africa
MX-2011-156237;30/06/2011;SK-19990;TEC-PH-10002102;202.56;4;0.00;95.20;LATAM
US-2011-147529;25/06/2011;CT-11995;TEC-CO-10000917;211.38;2;0.40;-89.10;LATAM
MX-2011-152562;23/09/2011;BP-11185;FUR-FU-10004787;216.30;3;0.00;8.64;LATAM
ID-2011-58229;15/11/2011;RB-19360;TEC-MA-10002538;208.44;4;0.40;-24.36;APAC
MX-2013-135090;18/05/2013;DK-13090;TEC-CO-10004521;248.08;3;0.00;108.82;LATAM
MX-2012-120537;06/09/2012;VP-21730;FUR-FU-10000850;133.76;4;0.00;65.52;LATAM
ID-2013-24804;04/08/2013;RH-19495;FUR-BO-10003887;321.94;3;0.37;-168.65;APAC
ES-2013-1686888;27/05/2013;CA-12265;OFF-AR-10001110;128.76;4;0.00;48.84;EU
ID-2013-53007;27/08/2013;TS-21340;TEC-PH-10003481;110.51;2;0.17;-1.33;APAC
IN-2011-18385;24/05/2011;RO-19780;TEC-CO-10000778;170.04;1;0.00;16.98;APAC
MX-2013-147690;13/11/2013;TS-21340;FUR-FU-10000159;292.64;4;0.00;105.28;LATAM
ES-2012-1671236;12/05/2012;BS-11755;FUR-FU-10000468;108.15;1;0.00;11.88;EU
IN-2012-59188;22/11/2012;AJ-10945;OFF-EN-10002784;92.88;4;0.10;36.12;APAC
CA-2012-4560;24/12/2012;PR-8880;FUR-SAU-10002642;166.68;1;0.00;34.98;Canada
ES-2014-2332714;16/08/2014;CC-12610;TEC-PH-10000879;1954.17;3;0.00;429.84;EU
ID-2014-43060;04/09/2014;DS-13180;FUR-BO-10004821;659.18;6;0.10;-0.16;APAC
IN-2012-12162;02/08/2012;KB-16585;OFF-SU-10002445;211.50;5;0.00;61.20;APAC
SF-2014-1270;06/11/2014;CS-2355;TEC-CAN-10002879;260.34;1;0.00;46.86;Africa
ES-2014-1160253;30/09/2014;AH-10195;OFF-AR-10003117;145.05;5;0.00;59.40;EU
IN-2013-17524;10/12/2013;GM-14440;OFF-ST-10001186;248.64;4;0.00;84.48;APAC
IN-2011-13632;08/07/2011;RC-19825;FUR-FU-10002890;213.84;2;0.00;27.78;APAC
ZA-2013-8130;04/09/2013;JK-5730;OFF-HOO-10002752;526.26;1;0.00;131.55;Africa
CM-2014-4460;15/06/2014;JJ-5445;OFF-SME-10003530;394.98;2;0.00;35.52;Africa
IT-2012-5245986;15/03/2012;MC-17635;OFF-FA-10003818;108.24;11;0.00;39.93;EU
ID-2011-76884;17/10/2011;HF-14995;FUR-CH-10000694;185.02;3;0.25;-7.40;APAC
CA-2011-167927;21/01/2011;XP-21865;FUR-FU-10002918;272.94;3;0.00;30.02;US
MX-2013-154431;17/07/2013;Co-12640;TEC-CO-10002427;348.82;2;0.00;132.10;LATAM
US-2014-124695;21/07/2014;DJ-13510;FUR-CH-10000920;242.94;2;0.60;-230.82;LATAM
ID-2011-43977;27/12/2011;CM-12115;OFF-BI-10000340;160.36;4;0.17;-13.52;APAC
US-2011-116358;15/07/2011;TS-21340;TEC-AC-10000501;311.80;3;0.40;-135.14;LATAM
IT-2014-5285883;06/12/2014;PB-19210;TEC-CO-10004042;378.81;2;0.50;-98.55;EU
CA-2012-133242;18/06/2012;KH-16510;OFF-ST-10003716;450.04;2;0.00;58.51;US
IV-2014-5760;11/09/2014;EH-3945;FUR-TEN-10003923;175.80;4;0.00;79.08;Africa
MX-2012-101000;22/11/2012;DB-13360;OFF-PA-10002473;203.76;9;0.00;22.32;LATAM
IN-2013-63773;31/05/2013;VS-21820;OFF-PA-10004185;71.19;3;0.00;21.33;APAC
IN-2014-66062;28/01/2014;RB-19705;OFF-AR-10001278;181.44;12;0.00;72.36;APAC
ID-2013-36662;22/07/2013;TG-21310;TEC-AC-10001664;129.89;3;0.47;-46.60;APAC
IN-2014-64410;09/08/2014;LA-16780;OFF-ST-10003141;289.35;5;0.00;54.90;APAC
CA-2014-112039;26/03/2014;JC-15775;TEC-PH-10000984;470.38;3;0.20;47.04;US
CA-2013-115525;26/07/2013;RR-19525;OFF-AP-10000026;243.88;5;0.20;27.44;US
CA-2013-103107;05/07/2013;RB-19465;TEC-PH-10001198;177.48;3;0.20;19.97;US
HU-2013-1550;02/09/2013;GT-4755;OFF-BIC-10001510;117.12;4;0.00;5.76;EMEA
ES-2011-3848439;05/01/2011;MG-17890;OFF-AR-10001291;207.12;4;0.00;76.56;EU
ES-2014-3014144;06/04/2014;BS-11755;OFF-PA-10001722;71.46;3;0.00;18.54;EU
IN-2014-52930;30/04/2014;TZ-21580;FUR-FU-10004283;276.89;7;0.10;18.38;APAC
SF-2014-7280;18/07/2014;SL-10155;FUR-TEN-10003648;143.10;6;0.00;9.90;Africa
US-2013-130855;08/01/2013;PG-18895;OFF-AR-10003914;66.32;2;0.00;17.88;LATAM
ES-2014-5891109;20/11/2014;OT-18730;TEC-MA-10000327;291.92;4;0.10;12.92;EU
ES-2012-4424003;30/07/2012;ZC-21910;TEC-PH-10001963;186.66;3;0.50;-112.05;EU
ES-2012-2826975;14/08/2012;CD-12280;OFF-AR-10001230;190.89;7;0.00;32.34;EU
ES-2011-3394310;16/12/2011;KA-16525;TEC-CO-10002769;599.16;2;0.00;0.00;EU
IN-2012-26134;24/03/2012;PT-19090;TEC-PH-10000214;111.05;1;0.10;29.60;APAC
CA-2014-116939;26/09/2014;AG-10900;OFF-ST-10001476;177.55;5;0.00;47.94;US
CA-2012-157805;31/08/2012;RH-19510;TEC-PH-10004447;555.96;5;0.20;41.70;US
MO-2014-8000;19/11/2014;DO-3435;OFF-BOS-10001772;213.12;8;0.00;18.96;Africa
UZ-2014-110;15/09/2014;DK-2835;TEC-EPS-10001644;162.18;2;0.00;22.68;EMEA
MX-2012-113523;22/06/2012;RF-19840;TEC-CO-10004981;159.68;2;0.00;70.08;LATAM
MX-2014-139157;09/08/2014;AS-10240;OFF-ST-10000836;180.70;5;0.00;16.20;LATAM
MX-2014-144806;26/09/2014;DM-13015;OFF-PA-10000273;129.12;4;0.00;64.56;LATAM
ID-2012-12519;31/05/2012;CR-12580;OFF-PA-10003252;137.30;9;0.50;-137.30;APAC
IN-2013-58481;11/11/2013;LS-17230;OFF-SU-10004766;174.20;4;0.10;69.56;APAC
IN-2014-62849;06/11/2014;GR-14560;TEC-PH-10003556;369.99;3;0.00;129.42;APAC
